population,candidate_name,end_date,da_by_pop
lv,Donald Trump,2024-04-05,
lv,Donald Trump,2024-04-06,48.25
lv,Donald Trump,2024-04-07,41.5
lv,Donald Trump,2024-04-08,42.76666666666667
lv,Donald Trump,2024-04-09,41.0
lv,Donald Trump,2024-04-10,45.98888888888889
lv,Donald Trump,2024-04-11,42.75
lv,Donald Trump,2024-04-12,58.5
lv,Donald Trump,2024-04-13,
lv,Donald Trump,2024-04-14,43.0
lv,Donald Trump,2024-04-15,
lv,Donald Trump,2024-04-16,45.333333333333336
lv,Donald Trump,2024-04-17,47.03333333333333
lv,Donald Trump,2024-04-18,
lv,Donald Trump,2024-04-19,
lv,Donald Trump,2024-04-20,34.5
lv,Donald Trump,2024-04-21,42.73725490196078
lv,Donald Trump,2024-04-22,44.285714285714285
lv,Donald Trump,2024-04-23,
lv,Donald Trump,2024-04-24,
lv,Donald Trump,2024-04-25,48.0
lv,Donald Trump,2024-04-26,
lv,Donald Trump,2024-04-27,
lv,Donald Trump,2024-04-28,42.275
lv,Donald Trump,2024-04-29,38.1
lv,Donald Trump,2024-04-30,47.42
lv,Donald Trump,2024-05-01,42.875
lv,Donald Trump,2024-05-02,43.5
lv,Donald Trump,2024-05-03,
lv,Donald Trump,2024-05-04,44.0
lv,Donald Trump,2024-05-05,44.2
lv,Donald Trump,2024-05-06,
lv,Donald Trump,2024-05-07,48.5
lv,Donald Trump,2024-05-08,40.6
lv,Donald Trump,2024-05-09,44.42857142857143
lv,Donald Trump,2024-05-10,
lv,Donald Trump,2024-05-11,42.0
lv,Donald Trump,2024-05-12,
lv,Donald Trump,2024-05-13,44.53333333333333
lv,Donald Trump,2024-05-14,41.36666666666667
lv,Donald Trump,2024-05-15,45.6
lv,Donald Trump,2024-05-16,46.28888888888889
lv,Donald Trump,2024-05-17,
lv,Donald Trump,2024-05-18,43.0
lv,Donald Trump,2024-05-19,
lv,Donald Trump,2024-05-20,36.66666666666666
lv,Donald Trump,2024-05-21,44.0875
lv,Donald Trump,2024-05-22,37.0
lv,Donald Trump,2024-05-23,44.0
lv,Donald Trump,2024-05-24,
lv,Donald Trump,2024-05-25,43.5
lv,Donald Trump,2024-05-26,41.0
lv,Donald Trump,2024-05-27,
lv,Donald Trump,2024-05-28,
lv,Donald Trump,2024-05-29,51.0
lv,Donald Trump,2024-05-30,
lv,Donald Trump,2024-05-31,42.333333333333336
lv,Donald Trump,2024-06-01,
lv,Donald Trump,2024-06-02,41.333333333333336
lv,Donald Trump,2024-06-03,44.625
lv,Donald Trump,2024-06-04,49.46
lv,Donald Trump,2024-06-05,45.53333333333333
lv,Donald Trump,2024-06-06,43.85
lv,Donald Trump,2024-06-07,50.0
lv,Donald Trump,2024-06-08,
lv,Donald Trump,2024-06-09,45.55
lv,Donald Trump,2024-06-10,44.0
lv,Donald Trump,2024-06-11,43.27272727272727
lv,Donald Trump,2024-06-12,43.333333333333336
lv,Donald Trump,2024-06-13,57.0
lv,Donald Trump,2024-06-14,41.5
lv,Donald Trump,2024-06-15,
lv,Donald Trump,2024-06-16,41.0
lv,Donald Trump,2024-06-17,41.0
lv,Donald Trump,2024-06-18,46.0
lv,Donald Trump,2024-06-19,62.0
lv,Donald Trump,2024-06-20,45.13076923076923
lv,Donald Trump,2024-06-21,48.43333333333334
lv,Donald Trump,2024-06-22,
lv,Donald Trump,2024-06-23,
lv,Donald Trump,2024-06-24,43.27777777777778
lv,Donald Trump,2024-06-25,44.0
lv,Donald Trump,2024-06-26,45.5
lv,Donald Trump,2024-06-27,46.0
lv,Donald Trump,2024-06-28,46.20769230769231
lv,Donald Trump,2024-06-29,
lv,Donald Trump,2024-06-30,44.76666666666667
lv,Donald Trump,2024-07-01,49.333333333333336
lv,Donald Trump,2024-07-02,44.52222222222222
lv,Donald Trump,2024-07-03,45.333333333333336
lv,Donald Trump,2024-07-04,
lv,Donald Trump,2024-07-05,
lv,Donald Trump,2024-07-06,41.0
lv,Donald Trump,2024-07-07,43.0
lv,Donald Trump,2024-07-08,45.3125
lv,Donald Trump,2024-07-09,51.4
lv,Donald Trump,2024-07-10,44.11111111111112
lv,Donald Trump,2024-07-11,45.8
lv,Donald Trump,2024-07-12,41.5
lv,Donald Trump,2024-07-13,43.93125
lv,Donald Trump,2024-07-14,38.98
lv,Donald Trump,2024-07-15,45.52666666666666
lv,Donald Trump,2024-07-16,48.53
lv,Donald Trump,2024-07-17,48.61666666666667
lv,Donald Trump,2024-07-18,46.0375
lv,Donald Trump,2024-07-19,
lv,Donald Trump,2024-07-20,
lv,Donald Trump,2024-07-21,48.53333333333333
lv,Donald Trump,2024-07-22,40.95
lv,Donald Trump,2024-07-23,46.7
lv,Donald Trump,2024-07-24,44.70555555555556
lv,Donald Trump,2024-07-25,43.71428571428572
lv,Donald Trump,2024-07-26,44.25
lv,Donald Trump,2024-07-27,43.8
lv,Donald Trump,2024-07-28,46.61111111111112
lv,Donald Trump,2024-07-29,46.138461538461534
lv,Donald Trump,2024-07-30,47.0
lv,Donald Trump,2024-07-31,46.333333333333336
lv,Donald Trump,2024-08-01,44.22222222222222
lv,Donald Trump,2024-08-02,45.88235294117647
lv,Donald Trump,2024-08-03,43.18181818181818
lv,Donald Trump,2024-08-04,45.0
lv,Donald Trump,2024-08-05,44.3
lv,Donald Trump,2024-08-06,50.08
lv,Donald Trump,2024-08-07,46.65
lv,Donald Trump,2024-08-08,46.52608695652174
lv,Donald Trump,2024-08-09,45.0
lv,Donald Trump,2024-08-10,45.0
lv,Donald Trump,2024-08-11,44.72222222222222
lv,Donald Trump,2024-08-12,45.66666666666666
lv,Donald Trump,2024-08-13,47.76666666666667
lv,Donald Trump,2024-08-14,46.90714285714286
lv,Donald Trump,2024-08-15,44.36538461538461
lv,Donald Trump,2024-08-16,47.21904761904762
lv,Donald Trump,2024-08-17,43.0
lv,Donald Trump,2024-08-18,44.86666666666667
lv,Donald Trump,2024-08-19,39.33076923076924
lv,Donald Trump,2024-08-20,43.98461538461538
lv,Donald Trump,2024-08-21,44.7
lv,Donald Trump,2024-08-22,48.66
lv,Donald Trump,2024-08-23,46.54
lv,Donald Trump,2024-08-24,45.0
lv,Donald Trump,2024-08-25,46.8
lv,Donald Trump,2024-08-26,45.66666666666666
lv,Donald Trump,2024-08-27,47.25
lv,Donald Trump,2024-08-28,46.142307692307696
lv,Donald Trump,2024-08-29,47.375
lv,Donald Trump,2024-08-30,46.825
lv,Donald Trump,2024-08-31,50.355555555555554
lv,Donald Trump,2024-09-01,48.5
lv,Donald Trump,2024-09-02,48.73333333333333
lv,Donald Trump,2024-09-03,47.55
lv,Donald Trump,2024-09-04,46.8
lv,Donald Trump,2024-09-05,46.96428571428572
lv,Donald Trump,2024-09-06,48.41666666666666
lv,Donald Trump,2024-09-07,46.0
lv,Donald Trump,2024-09-08,45.926086956521736
lv,Donald Trump,2024-09-09,45.0
lv,Donald Trump,2024-09-10,47.4
lv,Donald Trump,2024-09-11,45.85714285714285
lv,Donald Trump,2024-09-12,47.35
lv,Donald Trump,2024-09-13,45.98333333333333
lv,Donald Trump,2024-09-14,45.9
lv,Donald Trump,2024-09-15,44.1625
lv,Donald Trump,2024-09-16,43.345454545454544
lv,Donald Trump,2024-09-17,47.42
lv,Donald Trump,2024-09-18,49.58571428571428
rv,Donald Trump,2021-04-07,
rv,Donald Trump,2021-04-08,
rv,Donald Trump,2021-04-09,
rv,Donald Trump,2021-04-10,
rv,Donald Trump,2021-04-11,
rv,Donald Trump,2021-04-12,
rv,Donald Trump,2021-04-13,
rv,Donald Trump,2021-04-14,
rv,Donald Trump,2021-04-15,
rv,Donald Trump,2021-04-16,
rv,Donald Trump,2021-04-17,
rv,Donald Trump,2021-04-18,
rv,Donald Trump,2021-04-19,
rv,Donald Trump,2021-04-20,
rv,Donald Trump,2021-04-21,
rv,Donald Trump,2021-04-22,
rv,Donald Trump,2021-04-23,
rv,Donald Trump,2021-04-24,
rv,Donald Trump,2021-04-25,
rv,Donald Trump,2021-04-26,
rv,Donald Trump,2021-04-27,
rv,Donald Trump,2021-04-28,
rv,Donald Trump,2021-04-29,
rv,Donald Trump,2021-04-30,
rv,Donald Trump,2021-05-01,
rv,Donald Trump,2021-05-02,
rv,Donald Trump,2021-05-03,
rv,Donald Trump,2021-05-04,
rv,Donald Trump,2021-05-05,
rv,Donald Trump,2021-05-06,
rv,Donald Trump,2021-05-07,
rv,Donald Trump,2021-05-08,
rv,Donald Trump,2021-05-09,
rv,Donald Trump,2021-05-10,43.0
rv,Donald Trump,2021-05-11,
rv,Donald Trump,2021-05-12,
rv,Donald Trump,2021-05-13,
rv,Donald Trump,2021-05-14,
rv,Donald Trump,2021-05-15,
rv,Donald Trump,2021-05-16,
rv,Donald Trump,2021-05-17,
rv,Donald Trump,2021-05-18,
rv,Donald Trump,2021-05-19,
rv,Donald Trump,2021-05-20,
rv,Donald Trump,2021-05-21,
rv,Donald Trump,2021-05-22,
rv,Donald Trump,2021-05-23,
rv,Donald Trump,2021-05-24,
rv,Donald Trump,2021-05-25,
rv,Donald Trump,2021-05-26,
rv,Donald Trump,2021-05-27,
rv,Donald Trump,2021-05-28,
rv,Donald Trump,2021-05-29,
rv,Donald Trump,2021-05-30,
rv,Donald Trump,2021-05-31,
rv,Donald Trump,2021-06-01,
rv,Donald Trump,2021-06-02,
rv,Donald Trump,2021-06-03,
rv,Donald Trump,2021-06-04,
rv,Donald Trump,2021-06-05,
rv,Donald Trump,2021-06-06,
rv,Donald Trump,2021-06-07,
rv,Donald Trump,2021-06-08,
rv,Donald Trump,2021-06-09,
rv,Donald Trump,2021-06-10,
rv,Donald Trump,2021-06-11,
rv,Donald Trump,2021-06-12,
rv,Donald Trump,2021-06-13,
rv,Donald Trump,2021-06-14,
rv,Donald Trump,2021-06-15,
rv,Donald Trump,2021-06-16,
rv,Donald Trump,2021-06-17,
rv,Donald Trump,2021-06-18,
rv,Donald Trump,2021-06-19,
rv,Donald Trump,2021-06-20,
rv,Donald Trump,2021-06-21,
rv,Donald Trump,2021-06-22,40.0
rv,Donald Trump,2021-06-23,44.0
rv,Donald Trump,2021-06-24,
rv,Donald Trump,2021-06-25,
rv,Donald Trump,2021-06-26,
rv,Donald Trump,2021-06-27,
rv,Donald Trump,2021-06-28,
rv,Donald Trump,2021-06-29,
rv,Donald Trump,2021-06-30,
rv,Donald Trump,2021-07-01,
rv,Donald Trump,2021-07-02,
rv,Donald Trump,2021-07-03,
rv,Donald Trump,2021-07-04,
rv,Donald Trump,2021-07-05,
rv,Donald Trump,2021-07-06,
rv,Donald Trump,2021-07-07,
rv,Donald Trump,2021-07-08,
rv,Donald Trump,2021-07-09,
rv,Donald Trump,2021-07-10,
rv,Donald Trump,2021-07-11,
rv,Donald Trump,2021-07-12,
rv,Donald Trump,2021-07-13,
rv,Donald Trump,2021-07-14,
rv,Donald Trump,2021-07-15,
rv,Donald Trump,2021-07-16,
rv,Donald Trump,2021-07-17,
rv,Donald Trump,2021-07-18,
rv,Donald Trump,2021-07-19,
rv,Donald Trump,2021-07-20,
rv,Donald Trump,2021-07-21,
rv,Donald Trump,2021-07-22,
rv,Donald Trump,2021-07-23,
rv,Donald Trump,2021-07-24,
rv,Donald Trump,2021-07-25,
rv,Donald Trump,2021-07-26,
rv,Donald Trump,2021-07-27,
rv,Donald Trump,2021-07-28,
rv,Donald Trump,2021-07-29,
rv,Donald Trump,2021-07-30,
rv,Donald Trump,2021-07-31,
rv,Donald Trump,2021-08-01,
rv,Donald Trump,2021-08-02,
rv,Donald Trump,2021-08-03,
rv,Donald Trump,2021-08-04,
rv,Donald Trump,2021-08-05,
rv,Donald Trump,2021-08-06,
rv,Donald Trump,2021-08-07,
rv,Donald Trump,2021-08-08,
rv,Donald Trump,2021-08-09,
rv,Donald Trump,2021-08-10,42.0
rv,Donald Trump,2021-08-11,
rv,Donald Trump,2021-08-12,
rv,Donald Trump,2021-08-13,
rv,Donald Trump,2021-08-14,
rv,Donald Trump,2021-08-15,
rv,Donald Trump,2021-08-16,
rv,Donald Trump,2021-08-17,47.4
rv,Donald Trump,2021-08-18,
rv,Donald Trump,2021-08-19,
rv,Donald Trump,2021-08-20,
rv,Donald Trump,2021-08-21,
rv,Donald Trump,2021-08-22,
rv,Donald Trump,2021-08-23,
rv,Donald Trump,2021-08-24,
rv,Donald Trump,2021-08-25,
rv,Donald Trump,2021-08-26,
rv,Donald Trump,2021-08-27,
rv,Donald Trump,2021-08-28,
rv,Donald Trump,2021-08-29,
rv,Donald Trump,2021-08-30,
rv,Donald Trump,2021-08-31,
rv,Donald Trump,2021-09-01,46.6
rv,Donald Trump,2021-09-02,
rv,Donald Trump,2021-09-03,
rv,Donald Trump,2021-09-04,
rv,Donald Trump,2021-09-05,36.0
rv,Donald Trump,2021-09-06,
rv,Donald Trump,2021-09-07,
rv,Donald Trump,2021-09-08,
rv,Donald Trump,2021-09-09,
rv,Donald Trump,2021-09-10,
rv,Donald Trump,2021-09-11,
rv,Donald Trump,2021-09-12,
rv,Donald Trump,2021-09-13,
rv,Donald Trump,2021-09-14,
rv,Donald Trump,2021-09-15,
rv,Donald Trump,2021-09-16,
rv,Donald Trump,2021-09-17,
rv,Donald Trump,2021-09-18,
rv,Donald Trump,2021-09-19,
rv,Donald Trump,2021-09-20,34.0
rv,Donald Trump,2021-09-21,
rv,Donald Trump,2021-09-22,
rv,Donald Trump,2021-09-23,39.0
rv,Donald Trump,2021-09-24,
rv,Donald Trump,2021-09-25,
rv,Donald Trump,2021-09-26,
rv,Donald Trump,2021-09-27,
rv,Donald Trump,2021-09-28,
rv,Donald Trump,2021-09-29,
rv,Donald Trump,2021-09-30,
rv,Donald Trump,2021-10-01,
rv,Donald Trump,2021-10-02,
rv,Donald Trump,2021-10-03,
rv,Donald Trump,2021-10-04,
rv,Donald Trump,2021-10-05,36.0
rv,Donald Trump,2021-10-06,
rv,Donald Trump,2021-10-07,
rv,Donald Trump,2021-10-08,
rv,Donald Trump,2021-10-09,
rv,Donald Trump,2021-10-10,
rv,Donald Trump,2021-10-11,
rv,Donald Trump,2021-10-12,
rv,Donald Trump,2021-10-13,
rv,Donald Trump,2021-10-14,
rv,Donald Trump,2021-10-15,
rv,Donald Trump,2021-10-16,
rv,Donald Trump,2021-10-17,35.0
rv,Donald Trump,2021-10-18,
rv,Donald Trump,2021-10-19,41.0
rv,Donald Trump,2021-10-20,
rv,Donald Trump,2021-10-21,
rv,Donald Trump,2021-10-22,
rv,Donald Trump,2021-10-23,
rv,Donald Trump,2021-10-24,
rv,Donald Trump,2021-10-25,
rv,Donald Trump,2021-10-26,
rv,Donald Trump,2021-10-27,
rv,Donald Trump,2021-10-28,46.0
rv,Donald Trump,2021-10-29,
rv,Donald Trump,2021-10-30,
rv,Donald Trump,2021-10-31,39.5
rv,Donald Trump,2021-11-01,
rv,Donald Trump,2021-11-02,
rv,Donald Trump,2021-11-03,
rv,Donald Trump,2021-11-04,44.6
rv,Donald Trump,2021-11-05,43.6
rv,Donald Trump,2021-11-06,
rv,Donald Trump,2021-11-07,
rv,Donald Trump,2021-11-08,
rv,Donald Trump,2021-11-09,
rv,Donald Trump,2021-11-10,
rv,Donald Trump,2021-11-11,
rv,Donald Trump,2021-11-12,
rv,Donald Trump,2021-11-13,
rv,Donald Trump,2021-11-14,
rv,Donald Trump,2021-11-15,41.5
rv,Donald Trump,2021-11-16,
rv,Donald Trump,2021-11-17,
rv,Donald Trump,2021-11-18,45.0
rv,Donald Trump,2021-11-19,
rv,Donald Trump,2021-11-20,
rv,Donald Trump,2021-11-21,
rv,Donald Trump,2021-11-22,45.0
rv,Donald Trump,2021-11-23,
rv,Donald Trump,2021-11-24,
rv,Donald Trump,2021-11-25,
rv,Donald Trump,2021-11-26,
rv,Donald Trump,2021-11-27,
rv,Donald Trump,2021-11-28,
rv,Donald Trump,2021-11-29,
rv,Donald Trump,2021-11-30,
rv,Donald Trump,2021-12-01,
rv,Donald Trump,2021-12-02,48.66666666666666
rv,Donald Trump,2021-12-03,
rv,Donald Trump,2021-12-04,
rv,Donald Trump,2021-12-05,36.0
rv,Donald Trump,2021-12-06,
rv,Donald Trump,2021-12-07,
rv,Donald Trump,2021-12-08,
rv,Donald Trump,2021-12-09,
rv,Donald Trump,2021-12-10,
rv,Donald Trump,2021-12-11,
rv,Donald Trump,2021-12-12,
rv,Donald Trump,2021-12-13,40.0
rv,Donald Trump,2021-12-14,
rv,Donald Trump,2021-12-15,
rv,Donald Trump,2021-12-16,
rv,Donald Trump,2021-12-17,
rv,Donald Trump,2021-12-18,39.0
rv,Donald Trump,2021-12-19,49.0
rv,Donald Trump,2021-12-20,
rv,Donald Trump,2021-12-21,
rv,Donald Trump,2021-12-22,
rv,Donald Trump,2021-12-23,
rv,Donald Trump,2021-12-24,
rv,Donald Trump,2021-12-25,
rv,Donald Trump,2021-12-26,
rv,Donald Trump,2021-12-27,
rv,Donald Trump,2021-12-28,
rv,Donald Trump,2021-12-29,
rv,Donald Trump,2021-12-30,
rv,Donald Trump,2021-12-31,
rv,Donald Trump,2022-01-01,
rv,Donald Trump,2022-01-02,
rv,Donald Trump,2022-01-03,
rv,Donald Trump,2022-01-04,
rv,Donald Trump,2022-01-05,
rv,Donald Trump,2022-01-06,
rv,Donald Trump,2022-01-07,
rv,Donald Trump,2022-01-08,
rv,Donald Trump,2022-01-09,38.5
rv,Donald Trump,2022-01-10,
rv,Donald Trump,2022-01-11,
rv,Donald Trump,2022-01-12,
rv,Donald Trump,2022-01-13,
rv,Donald Trump,2022-01-14,
rv,Donald Trump,2022-01-15,
rv,Donald Trump,2022-01-16,
rv,Donald Trump,2022-01-17,
rv,Donald Trump,2022-01-18,
rv,Donald Trump,2022-01-19,
rv,Donald Trump,2022-01-20,47.5
rv,Donald Trump,2022-01-21,
rv,Donald Trump,2022-01-22,
rv,Donald Trump,2022-01-23,43.66666666666666
rv,Donald Trump,2022-01-24,43.0
rv,Donald Trump,2022-01-25,
rv,Donald Trump,2022-01-26,
rv,Donald Trump,2022-01-27,
rv,Donald Trump,2022-01-28,
rv,Donald Trump,2022-01-29,
rv,Donald Trump,2022-01-30,
rv,Donald Trump,2022-01-31,
rv,Donald Trump,2022-02-01,
rv,Donald Trump,2022-02-02,
rv,Donald Trump,2022-02-03,
rv,Donald Trump,2022-02-04,
rv,Donald Trump,2022-02-05,
rv,Donald Trump,2022-02-06,38.0
rv,Donald Trump,2022-02-07,
rv,Donald Trump,2022-02-08,
rv,Donald Trump,2022-02-09,
rv,Donald Trump,2022-02-10,
rv,Donald Trump,2022-02-11,
rv,Donald Trump,2022-02-12,
rv,Donald Trump,2022-02-13,
rv,Donald Trump,2022-02-14,
rv,Donald Trump,2022-02-15,
rv,Donald Trump,2022-02-16,
rv,Donald Trump,2022-02-17,
rv,Donald Trump,2022-02-18,
rv,Donald Trump,2022-02-19,
rv,Donald Trump,2022-02-20,48.0
rv,Donald Trump,2022-02-21,
rv,Donald Trump,2022-02-22,
rv,Donald Trump,2022-02-23,37.0
rv,Donald Trump,2022-02-24,46.55666666666667
rv,Donald Trump,2022-02-25,
rv,Donald Trump,2022-02-26,
rv,Donald Trump,2022-02-27,42.0
rv,Donald Trump,2022-02-28,
rv,Donald Trump,2022-03-01,
rv,Donald Trump,2022-03-02,
rv,Donald Trump,2022-03-03,
rv,Donald Trump,2022-03-04,
rv,Donald Trump,2022-03-05,
rv,Donald Trump,2022-03-06,
rv,Donald Trump,2022-03-07,45.0
rv,Donald Trump,2022-03-08,38.5
rv,Donald Trump,2022-03-09,
rv,Donald Trump,2022-03-10,
rv,Donald Trump,2022-03-11,
rv,Donald Trump,2022-03-12,
rv,Donald Trump,2022-03-13,
rv,Donald Trump,2022-03-14,39.0
rv,Donald Trump,2022-03-15,
rv,Donald Trump,2022-03-16,
rv,Donald Trump,2022-03-17,
rv,Donald Trump,2022-03-18,
rv,Donald Trump,2022-03-19,
rv,Donald Trump,2022-03-20,39.3
rv,Donald Trump,2022-03-21,45.91
rv,Donald Trump,2022-03-22,
rv,Donald Trump,2022-03-23,
rv,Donald Trump,2022-03-24,48.0
rv,Donald Trump,2022-03-25,
rv,Donald Trump,2022-03-26,
rv,Donald Trump,2022-03-27,
rv,Donald Trump,2022-03-28,
rv,Donald Trump,2022-03-29,
rv,Donald Trump,2022-03-30,
rv,Donald Trump,2022-03-31,
rv,Donald Trump,2022-04-01,
rv,Donald Trump,2022-04-02,
rv,Donald Trump,2022-04-03,37.5
rv,Donald Trump,2022-04-04,40.0
rv,Donald Trump,2022-04-05,
rv,Donald Trump,2022-04-06,
rv,Donald Trump,2022-04-07,
rv,Donald Trump,2022-04-08,43.1
rv,Donald Trump,2022-04-09,
rv,Donald Trump,2022-04-10,
rv,Donald Trump,2022-04-11,
rv,Donald Trump,2022-04-12,
rv,Donald Trump,2022-04-13,
rv,Donald Trump,2022-04-14,
rv,Donald Trump,2022-04-15,
rv,Donald Trump,2022-04-16,
rv,Donald Trump,2022-04-17,
rv,Donald Trump,2022-04-18,
rv,Donald Trump,2022-04-19,
rv,Donald Trump,2022-04-20,45.0
rv,Donald Trump,2022-04-21,46.0
rv,Donald Trump,2022-04-22,41.0
rv,Donald Trump,2022-04-23,
rv,Donald Trump,2022-04-24,
rv,Donald Trump,2022-04-25,43.5
rv,Donald Trump,2022-04-26,43.4
rv,Donald Trump,2022-04-27,
rv,Donald Trump,2022-04-28,
rv,Donald Trump,2022-04-29,
rv,Donald Trump,2022-04-30,
rv,Donald Trump,2022-05-01,36.0
rv,Donald Trump,2022-05-02,
rv,Donald Trump,2022-05-03,
rv,Donald Trump,2022-05-04,
rv,Donald Trump,2022-05-05,
rv,Donald Trump,2022-05-06,
rv,Donald Trump,2022-05-07,
rv,Donald Trump,2022-05-08,
rv,Donald Trump,2022-05-09,
rv,Donald Trump,2022-05-10,
rv,Donald Trump,2022-05-11,38.1
rv,Donald Trump,2022-05-12,
rv,Donald Trump,2022-05-13,
rv,Donald Trump,2022-05-14,
rv,Donald Trump,2022-05-15,50.0
rv,Donald Trump,2022-05-16,
rv,Donald Trump,2022-05-17,36.5
rv,Donald Trump,2022-05-18,
rv,Donald Trump,2022-05-19,46.0
rv,Donald Trump,2022-05-20,46.4
rv,Donald Trump,2022-05-21,
rv,Donald Trump,2022-05-22,42.0
rv,Donald Trump,2022-05-23,44.0
rv,Donald Trump,2022-05-24,
rv,Donald Trump,2022-05-25,44.4
rv,Donald Trump,2022-05-26,
rv,Donald Trump,2022-05-27,
rv,Donald Trump,2022-05-28,
rv,Donald Trump,2022-05-29,
rv,Donald Trump,2022-05-30,39.0
rv,Donald Trump,2022-05-31,
rv,Donald Trump,2022-06-01,
rv,Donald Trump,2022-06-02,
rv,Donald Trump,2022-06-03,
rv,Donald Trump,2022-06-04,
rv,Donald Trump,2022-06-05,
rv,Donald Trump,2022-06-06,
rv,Donald Trump,2022-06-07,
rv,Donald Trump,2022-06-08,
rv,Donald Trump,2022-06-09,46.7
rv,Donald Trump,2022-06-10,
rv,Donald Trump,2022-06-11,
rv,Donald Trump,2022-06-12,
rv,Donald Trump,2022-06-13,44.0
rv,Donald Trump,2022-06-14,
rv,Donald Trump,2022-06-15,34.0
rv,Donald Trump,2022-06-16,
rv,Donald Trump,2022-06-17,
rv,Donald Trump,2022-06-18,
rv,Donald Trump,2022-06-19,
rv,Donald Trump,2022-06-20,41.5
rv,Donald Trump,2022-06-21,
rv,Donald Trump,2022-06-22,
rv,Donald Trump,2022-06-23,
rv,Donald Trump,2022-06-24,
rv,Donald Trump,2022-06-25,
rv,Donald Trump,2022-06-26,
rv,Donald Trump,2022-06-27,43.66666666666666
rv,Donald Trump,2022-06-28,
rv,Donald Trump,2022-06-29,43.9
rv,Donald Trump,2022-06-30,44.0
rv,Donald Trump,2022-07-01,
rv,Donald Trump,2022-07-02,
rv,Donald Trump,2022-07-03,
rv,Donald Trump,2022-07-04,
rv,Donald Trump,2022-07-05,
rv,Donald Trump,2022-07-06,
rv,Donald Trump,2022-07-07,41.0
rv,Donald Trump,2022-07-08,
rv,Donald Trump,2022-07-09,36.5
rv,Donald Trump,2022-07-10,43.0
rv,Donald Trump,2022-07-11,43.0
rv,Donald Trump,2022-07-12,
rv,Donald Trump,2022-07-13,
rv,Donald Trump,2022-07-14,
rv,Donald Trump,2022-07-15,
rv,Donald Trump,2022-07-16,
rv,Donald Trump,2022-07-17,
rv,Donald Trump,2022-07-18,43.5
rv,Donald Trump,2022-07-19,
rv,Donald Trump,2022-07-20,45.3
rv,Donald Trump,2022-07-21,
rv,Donald Trump,2022-07-22,
rv,Donald Trump,2022-07-23,
rv,Donald Trump,2022-07-24,
rv,Donald Trump,2022-07-25,40.9
rv,Donald Trump,2022-07-26,
rv,Donald Trump,2022-07-27,
rv,Donald Trump,2022-07-28,40.5
rv,Donald Trump,2022-07-29,
rv,Donald Trump,2022-07-30,
rv,Donald Trump,2022-07-31,
rv,Donald Trump,2022-08-01,43.0
rv,Donald Trump,2022-08-02,
rv,Donald Trump,2022-08-03,
rv,Donald Trump,2022-08-04,
rv,Donald Trump,2022-08-05,
rv,Donald Trump,2022-08-06,
rv,Donald Trump,2022-08-07,
rv,Donald Trump,2022-08-08,39.0
rv,Donald Trump,2022-08-09,
rv,Donald Trump,2022-08-10,
rv,Donald Trump,2022-08-11,
rv,Donald Trump,2022-08-12,
rv,Donald Trump,2022-08-13,
rv,Donald Trump,2022-08-14,
rv,Donald Trump,2022-08-15,
rv,Donald Trump,2022-08-16,
rv,Donald Trump,2022-08-17,37.5
rv,Donald Trump,2022-08-18,
rv,Donald Trump,2022-08-19,
rv,Donald Trump,2022-08-20,
rv,Donald Trump,2022-08-21,29.0
rv,Donald Trump,2022-08-22,35.0
rv,Donald Trump,2022-08-23,
rv,Donald Trump,2022-08-24,42.3
rv,Donald Trump,2022-08-25,44.0
rv,Donald Trump,2022-08-26,
rv,Donald Trump,2022-08-27,
rv,Donald Trump,2022-08-28,35.0
rv,Donald Trump,2022-08-29,
rv,Donald Trump,2022-08-30,
rv,Donald Trump,2022-08-31,
rv,Donald Trump,2022-09-01,
rv,Donald Trump,2022-09-02,
rv,Donald Trump,2022-09-03,
rv,Donald Trump,2022-09-04,
rv,Donald Trump,2022-09-05,45.5
rv,Donald Trump,2022-09-06,42.0
rv,Donald Trump,2022-09-07,
rv,Donald Trump,2022-09-08,46.0
rv,Donald Trump,2022-09-09,
rv,Donald Trump,2022-09-10,
rv,Donald Trump,2022-09-11,
rv,Donald Trump,2022-09-12,
rv,Donald Trump,2022-09-13,
rv,Donald Trump,2022-09-14,39.0
rv,Donald Trump,2022-09-15,36.5
rv,Donald Trump,2022-09-16,
rv,Donald Trump,2022-09-17,
rv,Donald Trump,2022-09-18,52.0
rv,Donald Trump,2022-09-19,43.0
rv,Donald Trump,2022-09-20,
rv,Donald Trump,2022-09-21,48.0
rv,Donald Trump,2022-09-22,
rv,Donald Trump,2022-09-23,
rv,Donald Trump,2022-09-24,
rv,Donald Trump,2022-09-25,
rv,Donald Trump,2022-09-26,
rv,Donald Trump,2022-09-27,45.0
rv,Donald Trump,2022-09-28,
rv,Donald Trump,2022-09-29,
rv,Donald Trump,2022-09-30,
rv,Donald Trump,2022-10-01,
rv,Donald Trump,2022-10-02,43.0
rv,Donald Trump,2022-10-03,34.0
rv,Donald Trump,2022-10-04,
rv,Donald Trump,2022-10-05,
rv,Donald Trump,2022-10-06,
rv,Donald Trump,2022-10-07,
rv,Donald Trump,2022-10-08,44.0
rv,Donald Trump,2022-10-09,
rv,Donald Trump,2022-10-10,
rv,Donald Trump,2022-10-11,
rv,Donald Trump,2022-10-12,38.0
rv,Donald Trump,2022-10-13,47.0
rv,Donald Trump,2022-10-14,
rv,Donald Trump,2022-10-15,
